id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region
6263,3337,TOOLERN VALE,VIC,144.571458,-37.656057,MELTON DELIVERY,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1
6264,3338,BROOKFIELD,VIC,144.571033,-37.705529,MELTON DELIVERY,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1
20802,3338,COBBLEBANK,VIC,144.6008548,-37.70732038,Victoria Country 1,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1
6265,3338,EXFORD,VIC,144.571033,-37.705529,MELTON DELIVERY,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1
6266,3338,EYNESBURY,VIC,144.571033,-37.705529,MELTON DELIVERY,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1
6267,3338,MELTON SOUTH,VIC,144.571033,-37.705529,MELTON DELIVERY,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1
20803,3338,STRATHTULLOH,VIC,144.5969094,-37.73398997,Victoria Country 1,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1
20804,3338,WEIR VIEWS,VIC,144.5683367,-37.72870467,Victoria Country 1,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1
6268,3340,BACCHUS MARSH,VIC,144.394442,-37.787135,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R2
6269,3340,BALLIANG,VIC,144.394442,-37.787135,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R2
6270,3340,BALLIANG EAST,VIC,144.394442,-37.787135,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R2
6271,3340,COIMADAI,VIC,144.394442,-37.787135,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R2
6272,3340,DARLEY,VIC,144.394442,-37.787135,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R2
6273,3340,GLENMORE,VIC,144.394442,-37.787135,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R2
6274,3340,HOPETOUN PARK,VIC,144.394442,-37.787135,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R2
6275,3340,LONG FOREST,VIC,144.394442,-37.787135,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R2
6276,3340,MADDINGLEY,VIC,144.394442,-37.787135,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R2
6277,3340,MERRIMU,VIC,144.394442,-37.787135,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R2
6278,3340,PARWAN,VIC,144.394442,-37.787135,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R2
6279,3340,ROWSLEY,VIC,144.394442,-37.787135,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R2
20805,3340,STAUGHTON VALE,VIC,144.2550519,-37.84038931,Bacchus Marsh,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R2
6280,3341,DALES CREEK,VIC,144.308232,-37.573711,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R3
6281,3341,GREENDALE,VIC,144.308232,-37.573711,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R3
6282,3341,KOROBEIT,VIC,144.308232,-37.573711,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R3
6283,3341,MYRNIONG,VIC,144.308232,-37.573711,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R3
6284,3341,PENTLAND HILLS,VIC,144.308232,-37.573711,BACCHUS MARSH DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R3
6285,3342,BALLAN,VIC,144.239102,-37.651463,BALLAN,Delivery Area,Updated 6-Feb-2020,20301,Barwon - West,203,Geelong,R2
6286,3342,BEREMBOKE,VIC,144.239102,-37.651463,BALLAN,Delivery Area,Updated 6-Feb-2020,20301,Barwon - West,203,Geelong,R2
6287,3342,BLAKEVILLE,VIC,144.239102,-37.651463,BALLAN,Delivery Area,Updated 6-Feb-2020,20301,Barwon - West,203,Geelong,R2
6288,3342,BUNDING,VIC,144.239102,-37.651463,BALLAN,Delivery Area,Updated 6-Feb-2020,20301,Barwon - West,203,Geelong,R2
6289,3342,COLBROOK,VIC,144.239102,-37.651463,BALLAN,Delivery Area,Updated 6-Feb-2020,20301,Barwon - West,203,Geelong,R2
6290,3342,DURDIDWARRAH,VIC,144.239102,-37.651463,BALLAN,Delivery Area,Updated 6-Feb-2020,20301,Barwon - West,203,Geelong,R2
6291,3342,FISKVILLE,VIC,144.239102,-37.651463,BALLAN,Delivery Area,Updated 6-Feb-2020,20301,Barwon - West,203,Geelong,R2
6292,3342,INGLISTON,VIC,144.239102,-37.651463,BALLAN,Delivery Area,Updated 6-Feb-2020,20301,Barwon - West,203,Geelong,R2
6010,3342,MOUNT WALLACE,VIC,144.239102,-37.651463,BALLAN,Delivery Area,Updated 6-Feb-2020,20301,Barwon - West,203,Geelong,R2
6011,3345,GORDON,VIC,144.123664,-37.5878,GORDON,Delivery Area,Updated 6-Feb-2020,20102,Creswick - Daylesford - Ballan,201,Ballarat,R3
6012,3350,ALFREDTON,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6013,3350,BAKERY HILL,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6014,3350,BALLARAT,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6015,3350,BALLARAT CENTRAL,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6016,3350,BALLARAT EAST,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6017,3350,BALLARAT NORTH,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6018,3350,BALLARAT WEST,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6019,3350,BLACK HILL,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6020,3350,BROWN HILL,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6021,3350,CANADIAN,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6022,3350,EUREKA,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6023,3350,GOLDEN POINT,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6024,3350,INVERMAY PARK,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6025,3350,LAKE WENDOUREE,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
20806,3350,LUCAS,VIC,143.769084,-37.55411084,Ballarat,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6026,3350,MOUNT CLEAR,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6027,3350,MOUNT HELEN,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6028,3350,MOUNT PLEASANT,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6029,3350,NERRINA,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6030,3350,NEWINGTON,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6031,3350,REDAN,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6032,3350,SOLDIERS HILL,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6033,3350,SOVEREIGN HILL,VIC,143.864505,-37.571941,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,20101,Ballarat,201,Ballarat,R3
6034,3351,BERRINGA,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6035,3351,BO PEEP,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6036,3351,CAPE CLEAR,VIC,143.637463,-37.758248,CAPE CLEAR LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6037,3351,CARNGHAM,VIC,143.637463,-37.758248,SNAKE VALLEY LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6038,3351,CHEPSTOWE,VIC,143.637463,-37.758248,SNAKE VALLEY LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6039,3351,HADDON,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6040,3351,HAPPY VALLEY,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6041,3351,HILLCREST,VIC,143.637463,-37.758248,SNAKE VALLEY LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6042,3351,ILLABAROOK,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6043,3351,LAKE BOLAC,VIC,143.637463,-37.758248,LAKE BOLAC LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6044,3351,MININERA,VIC,143.637463,-37.758248,MININERA LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6045,3351,MORTCHUP,VIC,143.637463,-37.758248,Smythesdale,,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6046,3351,MOUNT EMU,VIC,143.637463,-37.758248,SNAKE VALLEY LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6047,3351,NERRIN NERRIN,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6048,3351,NEWTOWN,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6049,3351,NINTINGBOOL,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6050,3351,PIGGOREET,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6051,3351,PITFIELD,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6052,3351,ROKEWOOD JUNCTION,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6053,3351,ROSS CREEK,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6054,3351,SCARSDALE,VIC,143.637463,-37.758248,SCARSDALE LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6055,3351,SMYTHES CREEK,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6056,3351,SMYTHESDALE,VIC,143.637463,-37.758248,SMYTHESDALE LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6057,3351,SNAKE VALLEY,VIC,143.637463,-37.758248,SNAKE VALLEY LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6058,3351,SPRINGDALLAH,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6059,3351,STAFFORDSHIRE REEF,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6060,3351,STREATHAM,VIC,143.637463,-37.758248,STREATHAM LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6061,3351,WALLINDUC,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6062,3351,WESTMERE,VIC,143.637463,-37.758248,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6063,3352,ADDINGTON,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6064,3352,BALLARAT ROADSIDE DELIVERY,VIC,143.662387,-37.482132,Ballarat,,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6065,3352,BARKSTEAD,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6066,3352,BLOWHARD,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6067,3352,BOLWARRAH,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
20807,3352,BONSHAW,VIC,143.813696,-37.60335408,Ballarat,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6068,3352,BREWSTER,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6069,3352,BULLAROOK,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6070,3352,BUNGAREE,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6071,3352,BUNKERS HILL,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6072,3352,BURRUMBEET,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6073,3352,CAMBRIAN HILL,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6074,3352,CARDIGAN,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6075,3352,CARDIGAN VILLAGE,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6076,3352,CHAPEL FLAT,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6077,3352,CLARENDON,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6078,3352,CLARETOWN,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6079,3352,CLARKES HILL,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6080,3352,CORINDHAP,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6081,3352,DEAN,VIC,143.662387,-37.482132,Ballarat,,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6082,3352,DEREEL,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6083,3352,DUNNSTOWN,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6084,3352,DURHAM LEAD,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6085,3352,ENFIELD,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6086,3352,ERCILDOUNE,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6087,3352,GARIBALDI,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6088,3352,GLEN PARK,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6089,3352,GLENBRAE,VIC,143.662387,-37.482132,WAUBRA LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6090,3352,GONG GONG,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6091,3352,GRENVILLE,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6092,3352,INVERMAY,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6093,3352,LAL LAL,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6094,3352,LAMPLOUGH,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6095,3352,LANGI KAL KAL,VIC,143.662387,-37.482132,WAUBRA LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6096,3352,LEARMONTH,VIC,143.662387,-37.482132,LEARMONTH LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6097,3352,LEIGH CREEK,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6098,3352,LEXTON,VIC,143.662387,-37.482132,LEXTON LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6099,3352,MAGPIE,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6100,3352,MILLBROOK,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6101,3352,MINERS REST,VIC,143.662387,-37.482132,MINERS REST LPO,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6102,3352,MITCHELL PARK,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6103,3352,MOLLONGGHIP,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6104,3352,MOUNT BOLTON,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6105,3352,MOUNT EGERTON,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6106,3352,MOUNT MERCER,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6107,3352,MOUNT MITCHELL,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6108,3352,MOUNT ROWAN,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6109,3352,NAPOLEONS,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6110,3352,NAVIGATORS,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6111,3352,POOTILLA,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6112,3352,SCOTCHMANS LEAD,VIC,143.662387,-37.482132,Ballarat,,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
6113,3352,SCOTSBURN,VIC,143.662387,-37.482132,WENDOUREE DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3
